,Tweets,id,lens,date,place,coordinateS,lang,source,likes,retweets
2130,"b'RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK\nBradford County District Attorney Chad Michael Salsman, 44, was charged Wednes\xe2\x80\xa6'",1388531919969689602,140,2021-05-01 16:33:02,,,en,Twitter for iPad,0,198
2131,"b'RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK\nBradford County District Attorney Chad Michael Salsman, 44, was charged Wednes\xe2\x80\xa6'",1388531656173096970,140,2021-05-01 16:31:59,,,en,Twitter for iPad,0,198
2132,"b'RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK\nBradford County District Attorney Chad Michael Salsman, 44, was charged Wednes\xe2\x80\xa6'",1388531478590627845,140,2021-05-01 16:31:16,,,en,Twitter Web App,0,198
2133,"b""@ItsOnUs shared the update below this month. If you aren't following them and other #ExpertInTheField you are missing opportunities to drive awareness in yourself &amp; your players. Transform your feed and become part of the solution to ending #rape #sexualassault https://t.co/562GGYB6Ff""",1388531199904292867,289,2021-05-01 16:30:10,,,en,Buffer,1,1
2134,"b'RT @ElodieJauneau: French mayor Georges Tron, convicted of #rape, runs the town of #Draveil from prison.\n\nEt le \xe2\x81\xa6@gouvernementFR\xe2\x81\xa9 est toujo\xe2\x80\xa6'",1388531152982614019,140,2021-05-01 16:29:59,,,fr,Twitter for Android,0,35
2135,b'#prolife #rape #Survivor #survivors #victims #exemptions https://t.co/qif9anarch',1388530752065871875,80,2021-05-01 16:28:23,,,und,Twitter for iPhone,7,1
2136,b'@mattgaetz by still speaking with school children I feel you\xe2\x80\x99re just cultivating another child to #RAPE',1388530152280260608,103,2021-05-01 16:26:00,,,en,Twitter for iPhone,0,0
2137,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1388527282050928642,140,2021-05-01 16:14:36,,,en,Twitter Web App,0,10284
2138,"b'RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK\nBradford County District Attorney Chad Michael Salsman, 44, was charged Wednes\xe2\x80\xa6'",1388527180452442125,140,2021-05-01 16:14:12,,,en,Twitter Web App,0,198
2139,"b'RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK\nBradford County District Attorney Chad Michael Salsman, 44, was charged Wednes\xe2\x80\xa6'",1388526915678470146,140,2021-05-01 16:13:08,,,en,Twitter for iPhone,0,198
2140,b'RT @mskalx22: \xe7\xa7\x81\xe3\x82\x92\xe3\x83\xac\xe3\x82\xa4\xe3\x83\x97\xe3\x81\x97\xe3\x81\x9f\xe4\xba\xba\xe3\x82\x82\xe3\x83\x91\xe3\x83\xaf\xe3\x83\x8f\xe3\x83\xa9\xe3\x81\xa7\xe5\x82\xb7\xe3\x81\xa4\xe3\x81\x91\xe3\x81\x9f\xe4\xba\xba\xe3\x82\x82\xe3\x80\x81\xe4\xbb\x8a\xe4\xbd\x95\xe3\x81\xae\xe7\xbd\xb0\xe3\x82\x82\xe3\x81\xaa\xe3\x81\x8f\xe5\xb9\xb8\xe3\x81\x9b\xe3\x81\xab\xe7\x94\x9f\xe3\x81\x8d\xe3\x81\xa6\xe3\x82\x8b\xe3\x80\x82\xe7\xa7\x81\xe3\x81\xa0\xe3\x81\x91\xe3\x81\x8c\xe4\xbb\x8a\xe3\x82\x82\xe3\x81\x82\xe3\x81\xae\xe9\xa0\x83\xe3\x81\xab\xe7\x94\x9f\xe3\x81\x8d\xe3\x81\xa6\xe3\x81\x84\xe3\x81\xa6\xe3\x80\x81\xe5\x8f\x96\xe3\x82\x8a\xe6\xae\x8b\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xa6\xe3\x80\x81\xe6\xaf\x8e\xe6\x97\xa5\xe8\x8b\xa6\xe7\x97\x9b\xe3\x81\xa7\xe2\x80\xa6\xe3\x81\xa7\xe3\x82\x82\xe3\x81\x82\xe3\x81\xae\xe4\xba\xba\xe9\x81\x94\xe3\x81\xaf\xe5\x85\x88\xe3\x81\xab\xe9\x80\xb2\xe3\x82\x93\xe3\x81\xa7\xe3\x80\x81\xe9\x81\x8e\xe5\x8e\xbb\xe3\x81\xaa\xe3\x82\x93\xe3\x81\xa6\xe7\x84\xa1\xe3\x81\x8b\xe3\x81\xa3\xe3\x81\x9f\xe4\xba\x8b\xe3\x81\xae\xe3\x82\x88\xe3\x81\x86\xe3\x81\xab\xe5\xb9\xb8\xe3\x81\x9b\xe3\x81\xab\xe7\x94\x9f\xe3\x81\x8d\xe3\x81\xa6\xe3\x82\x8b\xe3\x81\xaa\xe3\x82\x93\xe3\x81\xa6\xe4\xb8\x8d\xe5\x85\xac\xe5\xb9\xb3\xe3\x81\x99\xe3\x81\x8e\xe3\x82\x8b\xe3\x80\x82\n#\xe3\x81\x86\xe3\x81\xa4\xe7\x97\x85\n#PTSD\n#Rap\xe2\x80\xa6',1388525386825297921,140,2021-05-01 16:07:04,,,ja,Twitter for iPhone,0,2
2141,"b'RT @ElodieJauneau: French mayor Georges Tron, convicted of #rape, runs the town of #Draveil from prison.\n\nEt le \xe2\x81\xa6@gouvernementFR\xe2\x81\xa9 est toujo\xe2\x80\xa6'",1388523933943615488,140,2021-05-01 16:01:18,,,fr,Twitter for Android,0,35
2142,"b'RT @ElodieJauneau: French mayor Georges Tron, convicted of #rape, runs the town of #Draveil from prison.\n\nEt le \xe2\x81\xa6@gouvernementFR\xe2\x81\xa9 est toujo\xe2\x80\xa6'",1388523695455543300,140,2021-05-01 16:00:21,,,fr,Twitter Web App,0,35
2143,"b'RT @ElodieJauneau: French mayor Georges Tron, convicted of #rape, runs the town of #Draveil from prison.\n\nEt le \xe2\x81\xa6@gouvernementFR\xe2\x81\xa9 est toujo\xe2\x80\xa6'",1388521190982131714,140,2021-05-01 15:50:24,,,fr,Twitter Web App,0,35
2144,"b'RT @ElodieJauneau: French mayor Georges Tron, convicted of #rape, runs the town of #Draveil from prison.\n\nEt le \xe2\x81\xa6@gouvernementFR\xe2\x81\xa9 est toujo\xe2\x80\xa6'",1388519614917881859,140,2021-05-01 15:44:08,,,fr,Twitter for Android,0,35
2145,"b'RT @ElodieJauneau: French mayor Georges Tron, convicted of #rape, runs the town of #Draveil from prison.\n\nEt le \xe2\x81\xa6@gouvernementFR\xe2\x81\xa9 est toujo\xe2\x80\xa6'",1388519249568796674,140,2021-05-01 15:42:41,,,fr,Twitter for Android,0,35
2146,b'Man hailed hero for taking down #rape #suspect outside #Georgia store - May 1 @ 11:34 AM ET https://t.co/EEn3bcf1fz',1388517589203234818,115,2021-05-01 15:36:05,,,en,PulpNews,0,0
2147,"b'RT @ElodieJauneau: French mayor Georges Tron, convicted of #rape, runs the town of #Draveil from prison.\n\nEt le \xe2\x81\xa6@gouvernementFR\xe2\x81\xa9 est toujo\xe2\x80\xa6'",1388516354773372933,140,2021-05-01 15:31:11,,,fr,Twitter for iPad,0,35
2148,"b'RT @ElodieJauneau: French mayor Georges Tron, convicted of #rape, runs the town of #Draveil from prison.\n\nEt le \xe2\x81\xa6@gouvernementFR\xe2\x81\xa9 est toujo\xe2\x80\xa6'",1388514851430051840,140,2021-05-01 15:25:12,,,fr,Twitter Web App,0,35
2149,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1388514731498123273,140,2021-05-01 15:24:44,,,en,Twitter for iPhone,0,10284
2150,"b'Ethiopian Orthodox\nChristian priest from #humera, #Tigray said, #Amara militia, they #kill, #rape, #loot and do whatever they https://t.co/4idXGFMZVc preferred to flee than live in terror.""#Weaponized Rape @UN @USAmbUN @SecBlinken@LindaT_G @EUCouncil @CNN https://t.co/o7awBG0YTu'",1388514080516976643,279,2021-05-01 15:22:08,,,en,Twitter for Android,0,0
2151,b'Ecuador abortion: Terminations in cases of rape decriminalised via @BBCNews \n\nhttps://t.co/w8QGyb8BBy\n\n#Ecuador #femicide #women #rape #violence #domesticviolence #sexualassault #politics #investigations #courts #police #justice #equity #MeToo #CallItFemicide #Cestunf\xc3\xa9micide',1388512607112294407,275,2021-05-01 15:16:17,,,en,Twitter Web App,0,0
2152,"b'Tsegay*, an Ethiopian Orthodox Christian priest from #humera, #Tigray said, #Amara militia, they #kill, #rape, #loot and do whatever they like.I preferred to flee than live in terror.\xe2\x80\x9d#WeaponizedRape @UN @USAmbUN @SecBlinken@LindaT_G @EUCouncil @CNN https://t.co/4Ywh95QiBo'",1388512344804937728,273,2021-05-01 15:15:14,,,en,Twitter Web App,1,0
2153,"b'RT @ElodieJauneau: French mayor Georges Tron, convicted of #rape, runs the town of #Draveil from prison.\n\nEt le \xe2\x81\xa6@gouvernementFR\xe2\x81\xa9 est toujo\xe2\x80\xa6'",1388512197526048769,140,2021-05-01 15:14:39,,,fr,Twitter for Android,0,35
2154,b'RT @MyArgue: #ScottyTheAnnouncer meets #BrittanyHiggins over sex /culture/ #rape in #Parliament. Both #AlanTudge &amp; #ChristianPorter slept w\xe2\x80\xa6',1388511681970466821,144,2021-05-01 15:12:36,,,en,Twitter for iPhone,0,23
2155,b'Kuwait: Murder spurs demands for greater safety for women via @BBCNews \n\nhttps://t.co/mwALxZOz1D \n\n#Kuwait #femicide #women #rape #violence #domesticviolence #sexualassault #politics #investigations #courts #police #justice #equity #MeToo #CallItFemicide #Cestunf\xc3\xa9micide',1388511300867661824,270,2021-05-01 15:11:06,,,en,Twitter Web App,1,0
2156,b'RT @NReveillee: Why is it no surprise he is Republican? He was going to be barred from legislation without pay on same day he resigned.\n#ON\xe2\x80\xa6',1388511165412790278,140,2021-05-01 15:10:33,,,en,Twitter for iPad,0,57
2157,b'Check out the full video on the Violence against women and girls drama that was presented by @madeculture_co in collaboration with @wrahpnigeria.\n\n#drama #STOP #VAWG #rape\n#community\n\nhttps://t.co/MJeNQdHvw0',1388510937548836865,207,2021-05-01 15:09:39,,,en,Twitter for Android,1,0
2158,"b'RT @ElodieJauneau: French mayor Georges Tron, convicted of #rape, runs the town of #Draveil from prison.\n\nEt le \xe2\x81\xa6@gouvernementFR\xe2\x81\xa9 est toujo\xe2\x80\xa6'",1388510864916033540,140,2021-05-01 15:09:22,,,fr,Twitter for Android,0,35
2159,b'https://t.co/P97cn7DnVk #culture #rape #saras',1388510784053989381,45,2021-05-01 15:09:02,,,und,Revive Social App,0,0
2160,"b""@Heidi__Matthews @IrishInSlope Heidi, thank you for the comment &amp; critique. My intent w/ this post is to draw men's attention to the issue of #rape &amp; invite them to join our efforts to end #sexualviolence in #Texas. Thank you for acknowledging that boys &amp; men also experience #sexualabuse at the hands of women.""",1388510140182274055,323,2021-05-01 15:06:29,,,en,Twitter for Android,1,0
2161,"b'RT @ElodieJauneau: French mayor Georges Tron, convicted of #rape, runs the town of #Draveil from prison.\n\nEt le \xe2\x81\xa6@gouvernementFR\xe2\x81\xa9 est toujo\xe2\x80\xa6'",1388510066303713282,140,2021-05-01 15:06:11,,,fr,Twitter Web App,0,35
2162,"b'Get a @Craigycracks x Justice Desk \xe2\x80\x9cHUMAN\xe2\x80\x9d t-shirt now!\n\n""This collab represents the #LGBTQIA+ #community of which I\xe2\x80\x99m a proud member &amp; all proceeds support the @TheJusticeDesk\'s \xe2\x80\x9cMbokodo\xe2\x80\x9d project for girl survivors of #rape &amp; #abuse."" -  Craig\n\nHead to  https://t.co/0Zek57owvp! https://t.co/Q5G43KIIui'",1388510031012929543,311,2021-05-01 15:06:03,"Place(_api=<tweepy.api.API object at 0x7f2dd8f09e20>, id='5ccdc4a6f900a93f', url='https://api.twitter.com/1.1/geo/id/5ccdc4a6f900a93f.json', place_type='city', name='Milnerton', full_name='Milnerton, South Africa', country_code='ZA', country='South Africa', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f2dd8f09e20>, type='Polygon', coordinates=[[[18.4350199, -33.9208993], [18.5572133, -33.9208993], [18.5572133, -33.7259229], [18.4350199, -33.7259229]]]), attributes={})",,en,Twitter for Android,2,2
2163,"b'RT @ElodieJauneau: French mayor Georges Tron, convicted of #rape, runs the town of #Draveil from prison.\n\nEt le \xe2\x81\xa6@gouvernementFR\xe2\x81\xa9 est toujo\xe2\x80\xa6'",1388509867208581120,140,2021-05-01 15:05:24,,,fr,Twitter for Android,0,35
2164,"b'RT @ElodieJauneau: French mayor Georges Tron, convicted of #rape, runs the town of #Draveil from prison.\n\nEt le \xe2\x81\xa6@gouvernementFR\xe2\x81\xa9 est toujo\xe2\x80\xa6'",1388508857182339072,140,2021-05-01 15:01:23,,,fr,Twitter for Android,0,35
2165,"b'RT @ElodieJauneau: French mayor Georges Tron, convicted of #rape, runs the town of #Draveil from prison.\n\nEt le \xe2\x81\xa6@gouvernementFR\xe2\x81\xa9 est toujo\xe2\x80\xa6'",1388508771186532353,140,2021-05-01 15:01:02,,,fr,Twitter for iPad,0,35
2166,"b'RT @ElodieJauneau: French mayor Georges Tron, convicted of #rape, runs the town of #Draveil from prison.\n\nEt le \xe2\x81\xa6@gouvernementFR\xe2\x81\xa9 est toujo\xe2\x80\xa6'",1388508675803951104,140,2021-05-01 15:00:40,,,fr,Twitter for iPhone,0,35
2167,b'RT @bammybestowed: We need torture chambers for pedophiles and rapists. \n\n#rape',1388508392340303877,79,2021-05-01 14:59:32,,,en,Twitter for Android,0,99
2168,"b'RT @ElodieJauneau: French mayor Georges Tron, convicted of #rape, runs the town of #Draveil from prison.\n\nEt le \xe2\x81\xa6@gouvernementFR\xe2\x81\xa9 est toujo\xe2\x80\xa6'",1388508381955215361,140,2021-05-01 14:59:30,,,fr,Twitter for Android,0,35
2169,"b'French mayor Georges Tron, convicted of #rape, runs the town of #Draveil from prison.\n\nEt le \xe2\x81\xa6@gouvernementFR\xe2\x81\xa9 est toujours aux abonn\xc3\xa9s absents pour le r\xc3\xa9voquer.\n\nAll\xc3\xb4 \xe2\x81\xa6@MarleneSchiappa\xe2\x81\xa9? \xe2\x81\xa6@1ElisaMoreno\xe2\x81\xa9? \xe2\x81\xa6\xe2\x81\xa9\n\n#TronRevocation  https://t.co/BaQZFDzGxo'",1388507909563244546,249,2021-05-01 14:57:37,,,fr,Twitter for iPhone,39,35
2170,b'@YWCAUSA @MsMagazine @TheIACP @UNWomenWatch @womensmarch @DNC @UN4Youth #rape #murder https://t.co/UG4FF8nx9r',1388504538559229955,109,2021-05-01 14:44:13,,,und,Twitter for Android,0,0
2171,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1388502407395618816,140,2021-05-01 14:35:45,,,en,Twitter Web App,0,10284
2172,b'Man hailed hero for taking down #rape #suspect outside store - May 1 @ 10:17 AM ET https://t.co/xQwO7Shep5',1388498135962488834,106,2021-05-01 14:18:47,,,en,PulpNews,0,0
2173,"b'Hi @CPMumbaiPolice,\n\nPlease hang him ASAP,\nhttps://t.co/OPRKqfr1gV\n\n#rapist #rape #jogeshwari #justicefor6yeargirl https://t.co/O51uIbp8oY'",1388496317870080006,138,2021-05-01 14:11:33,,,tl,Twitter for Android,1,1
2174,b'Agreed! \n#VictimsRights\nNot criminal rights...\n#SexualAssault...\n#Rape Henious crime...\n#NoCure4Rape https://t.co/tLwON2h9sa',1388494679835127808,124,2021-05-01 14:05:03,,,en,Twitter for Android,0,0
2175,b'RT @NReveillee: Why is it no surprise he is Republican? He was going to be barred from legislation without pay on same day he resigned.\n#ON\xe2\x80\xa6',1388494310346219523,140,2021-05-01 14:03:35,,,en,Twitter Web App,0,57
2176,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1388494017147592704,140,2021-05-01 14:02:25,,,en,Twitter for Android,0,10284
2177,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1388493953767464960,140,2021-05-01 14:02:10,,,en,Twitter Web App,0,10284
2178,b'Noone should make you feel like this When it is your partner it is the ultimate betrayal and one we struggle to admit even to ourselves  #Rape @RapeCrisisEandW @rapecrisisscot @RapeCrisis_NI https://t.co/0FY1jrdJhI',1388493753359511555,214,2021-05-01 14:01:22,,,en,Twitter for Android,0,0
2179,"b""RT @SMaurizi: it's really tragic that the @guardian\n keeps writing about Julian #Assange's #rape allegations, as @At_Raf_ does, in a comple\xe2\x80\xa6""",1388493683310403588,140,2021-05-01 14:01:05,,,en,Twitter for Android,0,20
2180,"b'B. tech \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x9b\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xac\xe0\xa5\x8d\xe0\xa4\xb2\xe0\xa5\x88\xe0\xa4\x95\xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xa6\xe0\xa5\x81\xe0\xa4\xb7\xe0\xa5\x8d\xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xae, \xe0\xa4\x86\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\xaa\xe0\xa5\x80 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\x9c\xe0\xa5\x80\xe0\xa4\x9c\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa5\x87\xe0\xa4\xb8 \xe0\xa4\xa6\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\x9c\nhttps://t.co/P9mG810kMT\n\n#MadhyaPradeshHindiNews #Indore #Crime #rape #B.Techstudent https://t.co/xDD23eZaAC'",1388492057312841731,184,2021-05-01 13:54:38,,,hi,Twitter for Android,1,0
2181,"b'RT @TigRapeVictims: Day 177: #WeaponizedRape \nTsegay*, a priest from #humera, #Tigray said, #Amara militia, they #kill, #rape, #loot and do\xe2\x80\xa6'",1388489801133920258,140,2021-05-01 13:45:40,,,en,Twitter Web App,0,31
2182,b'RT @mskalx22: \xe7\xa7\x81\xe3\x82\x92\xe3\x83\xac\xe3\x82\xa4\xe3\x83\x97\xe3\x81\x97\xe3\x81\x9f\xe4\xba\xba\xe3\x82\x82\xe3\x83\x91\xe3\x83\xaf\xe3\x83\x8f\xe3\x83\xa9\xe3\x81\xa7\xe5\x82\xb7\xe3\x81\xa4\xe3\x81\x91\xe3\x81\x9f\xe4\xba\xba\xe3\x82\x82\xe3\x80\x81\xe4\xbb\x8a\xe4\xbd\x95\xe3\x81\xae\xe7\xbd\xb0\xe3\x82\x82\xe3\x81\xaa\xe3\x81\x8f\xe5\xb9\xb8\xe3\x81\x9b\xe3\x81\xab\xe7\x94\x9f\xe3\x81\x8d\xe3\x81\xa6\xe3\x82\x8b\xe3\x80\x82\xe7\xa7\x81\xe3\x81\xa0\xe3\x81\x91\xe3\x81\x8c\xe4\xbb\x8a\xe3\x82\x82\xe3\x81\x82\xe3\x81\xae\xe9\xa0\x83\xe3\x81\xab\xe7\x94\x9f\xe3\x81\x8d\xe3\x81\xa6\xe3\x81\x84\xe3\x81\xa6\xe3\x80\x81\xe5\x8f\x96\xe3\x82\x8a\xe6\xae\x8b\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xa6\xe3\x80\x81\xe6\xaf\x8e\xe6\x97\xa5\xe8\x8b\xa6\xe7\x97\x9b\xe3\x81\xa7\xe2\x80\xa6\xe3\x81\xa7\xe3\x82\x82\xe3\x81\x82\xe3\x81\xae\xe4\xba\xba\xe9\x81\x94\xe3\x81\xaf\xe5\x85\x88\xe3\x81\xab\xe9\x80\xb2\xe3\x82\x93\xe3\x81\xa7\xe3\x80\x81\xe9\x81\x8e\xe5\x8e\xbb\xe3\x81\xaa\xe3\x82\x93\xe3\x81\xa6\xe7\x84\xa1\xe3\x81\x8b\xe3\x81\xa3\xe3\x81\x9f\xe4\xba\x8b\xe3\x81\xae\xe3\x82\x88\xe3\x81\x86\xe3\x81\xab\xe5\xb9\xb8\xe3\x81\x9b\xe3\x81\xab\xe7\x94\x9f\xe3\x81\x8d\xe3\x81\xa6\xe3\x82\x8b\xe3\x81\xaa\xe3\x82\x93\xe3\x81\xa6\xe4\xb8\x8d\xe5\x85\xac\xe5\xb9\xb3\xe3\x81\x99\xe3\x81\x8e\xe3\x82\x8b\xe3\x80\x82\n#\xe3\x81\x86\xe3\x81\xa4\xe7\x97\x85\n#PTSD\n#Rap\xe2\x80\xa6',1388487204796698626,140,2021-05-01 13:35:21,,,ja,Twitter for iPhone,0,2
2183,b'RT @AlanSmitheeDGA: @faseidl MAGA\n\nM - Minors\nA - Are\nG - Getting \nA - Abused\n\n#JoshDuggar \n#MattGaetzIsAPervert \n#rape \n#GaetzGate \n#GOPPe\xe2\x80\xa6',1388487103697367046,140,2021-05-01 13:34:57,,,en,Twitter for Android,0,1
2184,"b'@Jinasalmon2 @GovMikeHuckabee @chondapierce @TBN Jina, next time you feel the urge to run your mouth, imagine you\xe2\x80\x99re going down on one of the women Trump raped.  Then ask yourself why you\xe2\x80\x99re so happy he raped them. \n\n#rape #GQP #GQPTraitorsToDemocracy #GQPDeathCult #GQPDomesticTerrorists'",1388486489458319361,288,2021-05-01 13:32:30,,,en,Twitter for iPhone,0,0
2185,b'RT @SantiagoVargasN: #SOSColombia | report on police brutality against peaceful #ParoNacional demonstrations by @HRI_ONG:\n- 35 civilians #m\xe2\x80\xa6',1388485711691599874,140,2021-05-01 13:29:25,,,en,Twitter Web App,0,2
2186,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1388484382307110916,140,2021-05-01 13:24:08,,,en,Twitter Web App,0,10284
2187,b'RT @NReveillee: Why is it no surprise he is Republican? He was going to be barred from legislation without pay on same day he resigned.\n#ON\xe2\x80\xa6',1388484356658720768,140,2021-05-01 13:24:02,,,en,Twitter Web App,0,57
2188,"b""RT @ECDiazdeLeon: Over 99% of #rape is perpetrated by men.\n\nRape IS a men's issue.\n\nMen, are you ready to help us end #sexualviolence in Te\xe2\x80\xa6""",1388483714028539904,140,2021-05-01 13:21:28,,,en,Twitter for iPhone,0,1
2189,"b""Over 99% of #rape is perpetrated by men.\n\nRape IS a men's issue.\n\nMen, are you ready to help us end #sexualviolence in Texas? DM me to join the @taasa_tx #txmenspeak.\n\n#saturday\n#saturdaymotivation \n#saturdayquotes \n#jacksonkatz\n#mensviolenceagainstwomen\xe2\x80\xa6 https://t.co/EqVm7fCJ9i https://t.co/blnKJa8j4a""",1388483149613654016,303,2021-05-01 13:19:14,,,en,IFTTT,1,1
2190,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1388481438685831179,140,2021-05-01 13:12:26,,,en,Twitter Web App,0,10284
2191,"b'RT @TigRapeVictims: Day 177: #WeaponizedRape \nTsegay*, a priest from #humera, #Tigray said, #Amara militia, they #kill, #rape, #loot and do\xe2\x80\xa6'",1388480258320617474,140,2021-05-01 13:07:44,,,en,Twitter for iPhone,0,31
2192,"b'RT @MuseumMekonen: Day 177: #WeaponizedRape \nTsegay*, a priest from #humera, #Tigray said, #Amara militia, they #kill, #rape, #loot and do\xe2\x80\xa6'",1388480242478718980,139,2021-05-01 13:07:41,,,en,Twitter for iPhone,0,3
2193,b'RT @GoogleExpertUK: @DrUmeshPrabhu @do_kinder @BRAINCURES @BulliesCampaign @ThePeoplesHubUK @DelusionalAcad1 @TracyBoylin @PeteJacksonGMP @\xe2\x80\xa6',1388479666835558402,140,2021-05-01 13:05:23,,,en,Twitter Web App,0,31
2194,"b'RT @JusticeOzzie: @ElaineM11584892 I just have this niggling feeling that somewhere, somehow, the #Hillsong #Cult are in someway involved i\xe2\x80\xa6'",1388479592613048325,140,2021-05-01 13:05:06,,,en,Twitter for Android,0,17
2195,b'RT @MargaretKaine: Book 1 Ring of Clay #Potteries #saga #rape\nhttps://t.co/Xo5BF7mP0b\nBook 2 Rosemary #adoption #Search\nhttps://t.co/72fTzy\xe2\x80\xa6',1388478703009738754,140,2021-05-01 13:01:34,,,en,Twitter Web App,0,25
2196,b'RT @GoogleExpertUK: @DrUmeshPrabhu @do_kinder @BRAINCURES @BulliesCampaign @ThePeoplesHubUK @DelusionalAcad1 @TracyBoylin @PeteJacksonGMP @\xe2\x80\xa6',1388478508658274304,140,2021-05-01 13:00:47,,,en,Twitter Web App,0,31
2197,"b'RT @JusticeOzzie: @James_RG_Smith Probably. Let\xe2\x80\x99s ask a couple of the #LNP #ProudBoys , the fugitives STILL AT LARGE. Where\xe2\x80\x99s our Inquiry &amp;\xe2\x80\xa6'",1388477659164778496,144,2021-05-01 12:57:25,,,en,Twitter for iPad,0,8
2198,b'Jen in her Jammies: Psychic Attacks https://t.co/WNKwHmEYUO via \n@YouTube\n #abuse #MeToo #metoo #Epstein #abused #Healing #thursdayvibes #thursdaymorning #rape #family #BLACKSHEEPSYNDROME https://t.co/sKGKfZo57x',1388477223544446976,211,2021-05-01 12:55:41,,,en,Twitter Web App,1,0
2199,"b'RT @JusticeOzzie: @James_RG_Smith Probably. Let\xe2\x80\x99s ask a couple of the #LNP #ProudBoys , the fugitives STILL AT LARGE. Where\xe2\x80\x99s our Inquiry &amp;\xe2\x80\xa6'",1388477157899333638,144,2021-05-01 12:55:25,,,en,Twitter Web App,0,8
2200,b'#Violadores #Esmad\n#Rape #SOSColombia https://t.co/thYu3gCJet',1388476914407514114,61,2021-05-01 12:54:27,,,und,Twitter for Android,0,0
2201,"b'RT @JusticeOzzie: @James_RG_Smith Probably. Let\xe2\x80\x99s ask a couple of the #LNP #ProudBoys , the fugitives STILL AT LARGE. Where\xe2\x80\x99s our Inquiry &amp;\xe2\x80\xa6'",1388476229108473856,144,2021-05-01 12:51:44,,,en,Twitter for Android,0,8
2202,b'RT @NReveillee: Why is it no surprise he is Republican? He was going to be barred from legislation without pay on same day he resigned.\n#ON\xe2\x80\xa6',1388475411336765444,140,2021-05-01 12:48:29,,,en,Twitter Web App,0,57
2203,"b'RT @JusticeOzzie: @ElaineM11584892 I just have this niggling feeling that somewhere, somehow, the #Hillsong #Cult are in someway involved i\xe2\x80\xa6'",1388475244478812160,140,2021-05-01 12:47:49,,,en,Twitter for iPhone,0,17
2204,"b'#SOSColombia | report on police brutality against peaceful #ParoNacional demonstrations by @HRI_ONG:\n- 35 civilians #murdered (7 confirmed),\n- 1 female #rape victim,\n- 31 persons #disappeared,\n- 45 #HumanRights defenders assaulted.\nSilence is complicit, @cvoule, @MaryLawlorhrds. https://t.co/Z76zrvykx9'",1388475175411331072,303,2021-05-01 12:47:33,,,en,Twitter for Android,5,2
2205,b'RT @NReveillee: Why is it no surprise he is Republican? He was going to be barred from legislation without pay on same day he resigned.\n#ON\xe2\x80\xa6',1388475137763291141,140,2021-05-01 12:47:24,,,en,Twitter for Android,0,57
