,Tweets,id,lens,date,place,coordinateS,lang,source,likes,retweets
1667,"b'RT @cdnwomenfdn: The Foundation welcomes the investments in #GenderEquality announced in #Budget2021, including significant funding for #Ch\xe2\x80\xa6'",1387810822496260097,140,2021-04-29 16:47:39,,,en,Twitter for iPhone,0,31
1668,b'What is #GenderBasedViolence aka #GBV? https://t.co/nTMZYm0wKg',1387809892921221124,62,2021-04-29 16:43:57,,,en,Twitter Web App,0,0
1669,"b'RT @USAinUK: As we come to the end of #SexualAssaultAwarenessMonth, we recommit ourselves to ending #GBV in the U.S., UK, and across the wo\xe2\x80\xa6'",1387809471896895488,140,2021-04-29 16:42:17,,,en,Twitter Web App,0,1
1670,"b'RT @theasianfmnst: \xf0\x9f\x98\xa1\xf0\x9f\xa4\xac\nHalf of adult women say they\xe2\x80\x99ve woken up to a partner sexually assaulting them while they\xe2\x80\x99re asleep, according to a n\xe2\x80\xa6'",1387808968190406663,140,2021-04-29 16:40:16,,,en,Twitter for iPhone,0,4
1671,"b'RT @a_pytlak: ""To have credibility as a feminist country, Canada needs, at a minimum, to do more to prevent #GBV at home, and abroad. But b\xe2\x80\xa6'",1387808538689372161,140,2021-04-29 16:38:34,,,en,Twitter for Android,0,6
1672,b'RT @JohnsHopkinsAHW: Catch the latest Health Equity Connector to get updates from around the world on efforts to promote equity for all:\xe2\x9e\xa1\xef\xb8\x8fh\xe2\x80\xa6',1387808518070210560,140,2021-04-29 16:38:29,,,en,Twitter Web App,0,3
1673,"b'RT @ThereIsNoLimitF: ""As different #stayathome orders also took effect, it became very clear that home is not always the safest space. Howe\xe2\x80\xa6'",1387807553145421825,140,2021-04-29 16:34:39,,,en,Twitter for iPhone,0,1
1674,"b""@ItsTheReal_BizZ #GBV perpetrators should be published accordingly. This thing of defending and feeling sorry for violent men and women should stop because it doesn't help but exacerbate the problem.""",1387806859084636165,199,2021-04-29 16:31:54,,,en,Twitter for Android,0,0
1675,"b'RT @StateGWI: April is #SexualAssaultAwarenessMonth. Sexual violence is a global concern, w/ 1 in 3 women experiencing physical &amp;/or sexual\xe2\x80\xa6'",1387806790386061312,144,2021-04-29 16:31:37,,,en,TweetDeck,0,10
1676,"b""RT @RCW_: .@WILPF's remarks focused on the poor quality of Canada's #GBV risk assessment re: #drone sensors to Turkey. It overlooked entire\xe2\x80\xa6""",1387806354069331968,140,2021-04-29 16:29:53,,,en,Twitter for Android,0,3
1677,"b'As we come to the end of #SexualAssaultAwarenessMonth, we recommit ourselves to ending #GBV in the U.S., UK, and across the world. https://t.co/6xQ6MiZcXC'",1387806341260005381,154,2021-04-29 16:29:50,,,en,Twitter Web App,6,1
1678,"b'@PremiumTimesng Sexual assault or rape. They are both #GBV and every act of GBV is a sexual exploitation which must be dealt with. Justice must be served. Remember, sexual exploitation (any actual or attempts abuse of a position of vulnerability or trust for sexual purposes must be condemned'",1387806337023844359,292,2021-04-29 16:29:49,,,en,Twitter for iPhone,0,0
1679,"b'Valentine Live\n\n""GBV ends when someone dies or in prison.""  - Wanjiku Mwirigi\n\n#ThandoChannel #ThursdayMotivation #COVID19 #MentalHealthMatters #ChiefDada #women #Africa #mentalhealth #GBV\n\n@VNjoroge @BachiSapi @ameera_mims @phumeza_shh @faithsenam @mojolinks'",1387805828636413952,259,2021-04-29 16:27:48,,,en,Twitter for Android,1,0
1680,"b'#VOC2021 Honoree Faridah Luanda, a #refugee from Democratic Republic of Congo working for years with refugee girls at risk of child marriage and #GBV, discusses the impact of the #COVID19 pandemic. https://t.co/aJIvbZhQRX'",1387805084306878470,221,2021-04-29 16:24:50,,,en,Twitter Web App,1,0
1681,b'RT @EmpowerRwanda: @EmpowerRwanda has signed an Agreement of Cooperation with #KvinnaTillKvinnaFoundation which will support the implementa\xe2\x80\xa6',1387804605074059264,140,2021-04-29 16:22:56,,,en,Twitter for Android,0,6
1682,"b'RT @Nzau_Viola: Another Friday, where we discuss about causes of GBV and common barriers to prevention and responses together with my lovel\xe2\x80\xa6'",1387803611112091648,140,2021-04-29 16:18:59,,,en,Twitter for Android,0,9
1683,b'Glad to be part of this chat!\n#GBVFridays #GBV https://t.co/mFoKMqujjw',1387803593567211524,70,2021-04-29 16:18:55,,,en,Twitter for Android,2,1
1684,b'RT @sosospay: A country that claims to be fighting #GBV but fails to absorb pyschologists and social workers is failing its people #HireSoc\xe2\x80\xa6',1387802634057310209,140,2021-04-29 16:15:06,,,en,Twitter Web App,0,84
1685,b'RT @whatthewomensay: ICAN\xe2\x80\x99s CEO &amp; Founder @sanambna asks Fatou Bensouda (@IntlCrimCourt) about the extent to which victims are at the cente\xe2\x80\xa6',1387801879812390916,144,2021-04-29 16:12:06,,,en,Twitter Web App,0,2
1686,"b'RT @ADCinMozambique: The future is female. @AustianDev is proud of so many positive examples of improved #nutrition &amp; #production, and chan\xe2\x80\xa6'",1387800559076483073,144,2021-04-29 16:06:52,,,en,Twitter for iPhone,0,9
1687,b'Standing behind predators makes prey of us all - D. Stokes \n\n#johannesburg #southafrica #thursday #protectwomen #metoo #gbv #domesticviolence https://t.co/bVz6YrAXpL',1387798834118643713,165,2021-04-29 16:00:00,,,en,Twitter Web App,0,0
1688,"b'RT @Nawanyagaglori1: #COVID19 geared the increase in #GBV especially during lockdown where families had to stay together for a long time, m\xe2\x80\xa6'",1387797559691956228,140,2021-04-29 15:54:56,,,en,Twitter for Android,0,5
1689,b'RT @OwomugishaImmac: @Uganetlaw Social norms and power imbalance continue to be a big driver of #GBV and as #COVID19  hit the world the sit\xe2\x80\xa6',1387797537134977024,140,2021-04-29 15:54:51,,,en,Twitter for Android,0,5
1690,"b'RT @Uganetlaw: Together, we can end #GBV. This is why #UGANET is calling upon all stakeholders to rise up and join the fight against #GBV i\xe2\x80\xa6'",1387797496869658628,140,2021-04-29 15:54:41,,,en,Twitter for Android,0,3
1691,b'RT @Uganetlaw: This is crucial. Sensitization of the public is important to end #GBV. \n\n@MinofHealthUG @Mglsd_UG\n\n#HearHerCry\n#UGANET4Socia\xe2\x80\xa6',1387797467572412419,140,2021-04-29 15:54:34,,,en,Twitter for Android,0,8
1692,b'RT @Uganetlaw: Women and girls are the most prone to #GBV. This must end. \n\n#HearHerCry\n#UGANET4SocialJustice',1387797352749146117,109,2021-04-29 15:54:07,,,en,Twitter for Android,0,3
1693,b'RT @Uganetlaw: There are many forms of #GBV and they include physical and psychological forms. These include all these that @omwiisiki has\xe2\x80\xa6',1387797184574337028,139,2021-04-29 15:53:27,,,en,Twitter for Android,0,6
1694,b'RT @OwomugishaImmac: @Uganetlaw @TASOUganda @GlobalFund These are alarming numbers and levels of violence continue to increase. Women conti\xe2\x80\xa6',1387797152529846275,140,2021-04-29 15:53:19,,,en,Twitter for Android,0,6
1695,b'RT @JohnsHopkinsAHW: We\xe2\x80\x99re honored to host @TaranaBurke for a discussion on #GenderJustice with @iHollaback + @TurnAround_Inc + @BalletAfte\xe2\x80\xa6',1387797091485986820,140,2021-04-29 15:53:05,,,en,Twitter for iPhone,0,9
1696,b'RT @Uganetlaw: Evidence has proven that more than half of the cases of #GBV go unreported.\n\nWomen and girls suffer in silence.\n@TASOUganda\xe2\x80\xa6',1387796939396239370,139,2021-04-29 15:52:29,,,en,Twitter for Android,0,11
1697,"b'RT @Uganetlaw: This is very true. If we are to end #GBV, then perpetrators need to be brought to book. \n\n@TASOUganda @GlobalFund\n@Mglsd_UG\xe2\x80\xa6'",1387796913597165570,139,2021-04-29 15:52:22,,,en,Twitter for Android,0,7
1698,b'RT @whatthewomensay: ICAN\xe2\x80\x99s CEO &amp; Founder @sanambna asks Fatou Bensouda (@IntlCrimCourt) about the extent to which victims are at the cente\xe2\x80\xa6',1387796825181196291,144,2021-04-29 15:52:01,,,en,Twitter Web App,0,2
1699,b'RT @MAbubannks: Don\xe2\x80\x99t miss tomorrow as we discuss us and the challenges we have faced during this #Covid19 era within the context of #GBV a\xe2\x80\xa6',1387796704380981248,140,2021-04-29 15:51:32,,,en,Twitter for Android,0,7
1700,"b""RT @OwomugishaImmac: @Uganetlaw @TASOUganda @GlobalFund @UNAIDS @Winnie_Byanyima @KagutaMuseveni @Mglsd_UG #GBV is real. A day can't end wi\xe2\x80\xa6""",1387796583664787456,140,2021-04-29 15:51:04,,,en,Twitter for Android,0,1
1701,"b'RT @Uganetlaw: #UGANET calls for prosecution of perpetrators of #GBV, community interventions to end #GBV, better access to sexual and repr\xe2\x80\xa6'",1387796554803724288,140,2021-04-29 15:50:57,,,en,Twitter for Android,0,10
1702,b'RT @Uganetlaw: How do you think #COVID19 contributed to the increase in #GBV cases amongst women and girls?  \n\n@MinofHealthUG @TASOUganda\n@\xe2\x80\xa6',1387796542552256522,140,2021-04-29 15:50:54,,,en,Twitter for Android,0,10
1703,"b""RT @Uganetlaw: What have you learnt about people's perception on #GBV in your community? Is it reducing or increasing? \n\n#HearHerCry \n#UGAN\xe2\x80\xa6""",1387796532452372486,140,2021-04-29 15:50:52,,,en,Twitter for Android,0,12
1704,b'RT @Uganetlaw: What are your thoughts about the #GBV on women and girls stats in recent Annual Crime Report 2020? What vulnerable groups we\xe2\x80\xa6',1387796520225972225,140,2021-04-29 15:50:49,,,en,Twitter for Android,0,9
1705,"b'RT @AkiliDada: Demand 2: Enforce proactive policies to prevent sexual\nand domestic violence, as well as ensure that cases of\nexploitation,\xe2\x80\xa6'",1387795692387770371,139,2021-04-29 15:47:31,,,en,Twitter Web App,0,1
1706,b'RT @Uganetlaw: Evidence has proven that more than half of the cases of #GBV go unreported.\n\nWomen and girls suffer in silence.\n@TASOUganda\xe2\x80\xa6',1387795574834049027,139,2021-04-29 15:47:03,,,en,Twitter for iPhone,0,11
1707,"b'RT @wanamdynasty24: We need to work together to end #GBV. The government, CSOs, cultural leaders, and the citizenry all need to rise to the\xe2\x80\xa6'",1387794166361567233,140,2021-04-29 15:41:27,,,en,Twitter for Android,0,6
1708,b'RT @AforDZimbabwe: We join the rest of the world in the fight against all forms of sexual violence. Reaffirming our commitment towards the\xe2\x80\xa6',1387792704415928320,139,2021-04-29 15:35:39,,,en,Twitter for iPhone,0,5
1709,"b'\xf0\x9f\x98\xa1\xf0\x9f\xa4\xac\nHalf of adult women say they\xe2\x80\x99ve woken up to a partner sexually assaulting them while they\xe2\x80\x99re asleep, according to a new UK report. #VAW #GBV #MeToo \nhttps://t.co/k2novvGc9e'",1387792207990509569,175,2021-04-29 15:33:40,,,en,Twitter for iPad,7,4
1710,b'Looking for resources on gender dynamics and #AMISOM - including info on #SEA and other forms of #GBV perpetrated. I read the @HRW report but interested in more research or analysis on it. Thoughts @PDWilliamsGWU @hysperbole?',1387791622847479808,225,2021-04-29 15:31:21,,,en,Twitter Web App,1,0
1711,b'RT @NellStewart: Very interesting discussions with Dr. Ahmed Abbadi \n@ArrabitaOnline on our longstanding and ever-stronger \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\xf0\x9f\x87\xb2\xf0\x9f\x87\xa6 cooperation\xe2\x80\xa6',1387791393372901384,140,2021-04-29 15:30:26,,,en,Twitter for Android,0,3
1712,b'RT @SallyNduta1: Great reflections @youthagenda254 on internet safety of our children and adolescents especially in view of the Covid-19 cr\xe2\x80\xa6',1387791374972596228,140,2021-04-29 15:30:22,,,en,Twitter for Android,0,1
1713,"b'We need to work together to end #GBV. The government, CSOs, cultural leaders, and the citizenry all need to rise to the occasion. This is not a one-man job. But it is attainable. \n@TASOUganda @unwomenuganda\n@Mglsd_UG @GlobalFund @MinofHealthUG @Winnie_Byanyima\n\n#HearHerCry https://t.co/FKYUW6jwxJ'",1387791138547982336,297,2021-04-29 15:29:25,,,en,Twitter for Android,8,6
1714,"b""RT @UNFPA_SOMALIA: Many women &amp; girls are at risk of gender-based violence as #Somalia continues to experience a drought situation. We're s\xe2\x80\xa6""",1387790332893466626,144,2021-04-29 15:26:13,,,en,Twitter Web App,0,7
1715,"b'RT @Uganetlaw: #UGANET calls for prosecution of perpetrators of #GBV, community interventions to end #GBV, better access to sexual and repr\xe2\x80\xa6'",1387789526857355269,140,2021-04-29 15:23:01,,,en,Twitter for Android,0,10
1716,b'RT @Uganetlaw: How do you think #COVID19 contributed to the increase in #GBV cases amongst women and girls?  \n\n@MinofHealthUG @TASOUganda\n@\xe2\x80\xa6',1387789511900504064,140,2021-04-29 15:22:58,,,en,Twitter for Android,0,10
1717,"b""RT @Uganetlaw: What have you learnt about people's perception on #GBV in your community? Is it reducing or increasing? \n\n#HearHerCry \n#UGAN\xe2\x80\xa6""",1387789498126381058,140,2021-04-29 15:22:54,,,en,Twitter for Android,0,12
1718,b'RT @Uganetlaw: What are your thoughts about the #GBV on women and girls stats in recent Annual Crime Report 2020? What vulnerable groups we\xe2\x80\xa6',1387789480728350723,140,2021-04-29 15:22:50,,,en,Twitter for Android,0,9
1719,"b'This research investigates the question of how effective anti\xe2\x80\x90#GBV organizations are in using social media as a tool for their advocacy activities, following \n@melpoague from the  #PublicPolicy literature and Guo and Saxton from the #Nonprofit literature  https://t.co/XuO3Z5znXd https://t.co/abdjP0iruW'",1387789478761312259,303,2021-04-29 15:22:50,,,en,Twitter Web App,1,0
1720,"b'RT @Uganetlaw: Today, we are having a conversation on  #COVID19 and #GBV: Impact on women and girls. \n\n#HearHerCry\n#UGANET4SocialJustice ht\xe2\x80\xa6'",1387789394338357251,140,2021-04-29 15:22:30,,,en,Twitter for Android,0,10
1721,"b""RT @TheNyowe: @Uganetlaw The GBV is increasing. The reasons for it's increase is what we have to fight. Me and you, him and her, us and the\xe2\x80\xa6""",1387788428247552001,140,2021-04-29 15:18:39,,,en,Twitter for Android,0,2
1722,"b'Our speakers reflect on the strength to continue to work to prevent #GBV &amp; the stigma attached, to give back to the community &amp; address the underlying causes of the violence in #Yemen &amp; #Nigeria. \n\n""being part of the struggle means you win, and your life will be better for it."" https://t.co/ARn4GpriwN'",1387787673075650568,314,2021-04-29 15:15:39,,,en,Twitter Web App,0,0
1723,b'RT @OgunnubiLolade: Join me this morning on @gatefieldtv by 10am to discuss Gender Based Violence. \n\nThanks for tuning in to @999KISSFMABUJ\xe2\x80\xa6',1387787021578641408,140,2021-04-29 15:13:04,,,en,Twitter Web App,0,112
1724,b'RT @liberaxebeats: Chae (Shay) drops her first music video tomorrow 8pm CAT\xf0\x9f\x9a\x80 The song is called Wakakosha and talks about Gender Based Viol\xe2\x80\xa6',1387786367174946818,140,2021-04-29 15:10:28,,,en,Twitter for iPhone,0,2
1725,b'@MakindeFeyi \xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80Not at all. Just an invite on #GBV and #SRH programming',1387786246777364484,71,2021-04-29 15:09:59,,,en,Twitter Web App,0,0
1726,b'RT @liberaxebeats: Chae (Shay) drops her first music video tomorrow 8pm CAT\xf0\x9f\x9a\x80 The song is called Wakakosha and talks about Gender Based Viol\xe2\x80\xa6',1387785661734920194,140,2021-04-29 15:07:40,,,en,Twitter for Android,0,2
1727,"b""ICAN\xe2\x80\x99s CEO &amp; Founder @sanambna asks Fatou Bensouda (@IntlCrimCourt) about the extent to which victims are at the center of #justice mechanisms.\n\nFatou shares her priority to enhance her office's work on #GBV, where stigma is often attached to the victim rather than perpetrators. https://t.co/BkrS870aml""",1387785567736406016,307,2021-04-29 15:07:17,,,en,Twitter Web App,4,2
1728,b'Chae (Shay) drops her first music video tomorrow 8pm CAT\xf0\x9f\x9a\x80 The song is called Wakakosha and talks about Gender Based Violence. Produced by yours truly \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe Click the following premiere link for the count down https://t.co/jhc6M2TCpY\n\nHer IG: https://t.co/ECNC6FAcRE\n\n#gbv\n#singer https://t.co/tNau0skow3',1387785314928840704,300,2021-04-29 15:06:17,,,en,Twitter for iPhone,1,2
1729,b'RT @Uganetlaw: This is crucial. Sensitization of the public is important to end #GBV. \n\n@MinofHealthUG @Mglsd_UG\n\n#HearHerCry\n#UGANET4Socia\xe2\x80\xa6',1387783703691202561,140,2021-04-29 14:59:53,,,en,Twitter for iPhone,0,8
1730,"b'RT @newvisionwire: AD:\nToday and every single day, let\xe2\x80\x99s recommit to ending #GBV in our communities. #LiveYourDreamUG, #LetGirlsBeGirls htt\xe2\x80\xa6'",1387783692211400717,140,2021-04-29 14:59:50,,,en,Twitter for Android,0,6
1731,"b""Join my colleagues @MaitriPunjabi &amp; @ledwards924 in their #CIES2021 panel https://t.co/WK7ZhDjamy where they'll present new evidence for improved data collection methods for school-related #GBV and #SEL. Eager to read the paper? find it here: https://t.co/SQ1T9HiyUL""",1387783545633054720,270,2021-04-29 14:59:15,,,en,Twitter Web App,1,0
1732,"b'RT @GBV_CHILE: Seccion #VLPOCero #GBV y @CarabValparaiso Com. Playa Ancha #Valpo recuperan veh\xc3\xadculo con encargo, en Cerro Perdices @SubPrev\xe2\x80\xa6'",1387783292049666050,140,2021-04-29 14:58:15,,,es,Twitter Web App,0,2
1733,b'RT @Peshk319: Society should whistle blow and report such crimes committed and massive sensitization about #GBV in all its forms.\n\n#Hearher\xe2\x80\xa6',1387782356111699971,140,2021-04-29 14:54:32,,,en,Twitter for Android,0,4
1734,"b'Respuesta de Anna Crowe de @HarvardLawHRP sobre #GBV \n\n""El #ArmsTreaty habla sobre prevenir eventos futuros,a pesar de que la tendencia previa pueda ""dar luces"".Hay m\xc3\xa1s indicadores que se pueden usar para tomar una fotograf\xc3\xada del momento,de tal manera que ayude hacia el futuro""'",1387782264591896580,278,2021-04-29 14:54:10,,,es,Twitter for Android,1,0
1735,b'What can create a safe environment for our women to travel to &amp; from school/work/home? #C190CAN! \nCheck out https://t.co/sqElvcGnHC &amp; add your name to the call for government to ratify Convention 190 now! \n#RatifyC190 #GBV #women #children #safety #travel\n\nhttps://t.co/idtgm0CRWl',1387781836512927746,288,2021-04-29 14:52:28,,,en,Twitter for Android,1,0
1736,"b""RT @TheNyowe: @Uganetlaw The GBV is increasing. The reasons for it's increase is what we have to fight. Me and you, him and her, us and the\xe2\x80\xa6""",1387781756619829254,140,2021-04-29 14:52:09,,,en,Twitter for Android,0,2
1737,b'RT @OwomugishaImmac: @Uganetlaw Social norms and power imbalance continue to be a big driver of #GBV and as #COVID19  hit the world the sit\xe2\x80\xa6',1387781724604702723,140,2021-04-29 14:52:01,,,en,Twitter for Android,0,5
1738,b'Calling all GBV Activists and survivors of GBV violence to join us #30April2021 as we return to the #UnionBuildings to hear the response from the @PresidencyZA on submitted memorandums pertaining to #GBV @GenderBased @MinistrT #VoiceItInAction',1387781122029985792,243,2021-04-29 14:49:37,,,en,Twitter for Android,0,0
1739,"b'RT @Uganetlaw: #UGANET calls for prosecution of perpetrators of #GBV, community interventions to end #GBV, better access to sexual and repr\xe2\x80\xa6'",1387780876038250500,140,2021-04-29 14:48:39,,,en,Twitter for Android,0,10
1740,"b""@Uganetlaw The GBV is increasing. The reasons for it's increase is what we have to fight. Me and you, him and her, us and them, all of us. #HearHerCry #GBV""",1387780666574708742,155,2021-04-29 14:47:49,,,en,Twitter for Android,5,2
1741,b'RT @Uganetlaw: What are your thoughts about the #GBV on women and girls stats in recent Annual Crime Report 2020? What vulnerable groups we\xe2\x80\xa6',1387780085743247369,140,2021-04-29 14:45:30,,,en,Twitter for Android,0,9
1742,b'RT @JohnsHopkinsAHW: Catch the latest Health Equity Connector to get updates from around the world on efforts to promote equity for all:\xe2\x9e\xa1\xef\xb8\x8fh\xe2\x80\xa6',1387779049083359232,140,2021-04-29 14:41:23,,,en,Twitter Web App,0,3
1743,b'RT @sosospay: A country that claims to be fighting #GBV but fails to absorb pyschologists and social workers is failing its people #HireSoc\xe2\x80\xa6',1387777798421598213,140,2021-04-29 14:36:25,,,en,Twitter for Android,0,84
1744,b'RT @sosospay: A country that claims to be fighting #GBV but fails to absorb pyschologists and social workers is failing its people #HireSoc\xe2\x80\xa6',1387777470120747015,140,2021-04-29 14:35:07,,,en,Twitter Web App,0,84
1745,b'RT @Peshk319: Society should whistle blow and report such crimes committed and massive sensitization about #GBV in all its forms.\n\n#Hearher\xe2\x80\xa6',1387777409735397377,140,2021-04-29 14:34:52,,,en,Twitter for Android,0,4
1746,b'RT @TheNyowe: @Uganetlaw @DorahNellyK @TASOUganda @ICWEastAfrica @unwomenuganda Violence knows no race or gender. We all have to act. #GBV',1387777379205095430,138,2021-04-29 14:34:45,,,en,Twitter for Android,0,1
1747,b'RT @Peshk319: Society should whistle blow and report such crimes committed and massive sensitization about #GBV in all its forms.\n\n#Hearher\xe2\x80\xa6',1387777283524542481,140,2021-04-29 14:34:22,,,en,Twitter for iPhone,0,4
1748,b'RT @TheNyowe: @Uganetlaw @TASOUganda @GlobalFund It is sad that women and girls  continue to be part of these statistics year after year.\xe2\x80\xa6',1387777147507466243,138,2021-04-29 14:33:50,,,en,Twitter for Android,0,1
1749,b'Society should whistle blow and report such crimes committed and massive sensitization about #GBV in all its forms.\n\n#HearherCry\n#UGANET4SocialJustice https://t.co/DHVZvuD719',1387777056679866385,174,2021-04-29 14:33:28,,,en,Twitter for Android,8,4
1750,"b'RT @wanamdynasty24: #COVID19 brought many issues with it. Poverty, anxiety, mental health issues etc. All these compounded the already exis\xe2\x80\xa6'",1387776932171980805,140,2021-04-29 14:32:58,,,en,Twitter for iPhone,0,5
1751,"b'RT @Uganetlaw: #UGANET calls for prosecution of perpetrators of #GBV, community interventions to end #GBV, better access to sexual and repr\xe2\x80\xa6'",1387776881718669313,140,2021-04-29 14:32:46,,,en,Twitter for iPhone,0,10
1752,b'@Uganetlaw @DorahNellyK @TASOUganda @ICWEastAfrica @unwomenuganda Violence knows no race or gender. We all have to act. #GBV',1387776640621629446,124,2021-04-29 14:31:49,,,en,Twitter for Android,6,1
1753,b'RT @sosospay: A country that claims to be fighting #GBV but fails to absorb pyschologists and social workers is failing its people #HireSoc\xe2\x80\xa6',1387776429480456199,140,2021-04-29 14:30:59,,,en,Twitter for Android,0,84
1754,b'@Uganetlaw @TASOUganda @GlobalFund It is sad that women and girls  continue to be part of these statistics year after year.  #GBV',1387776412338331651,129,2021-04-29 14:30:54,,,en,Twitter for Android,6,1
1755,"b'RT @Uganetlaw: #UGANET calls for prosecution of perpetrators of #GBV, community interventions to end #GBV, better access to sexual and repr\xe2\x80\xa6'",1387775559237840910,140,2021-04-29 14:27:31,,,en,Twitter for Android,0,10
1756,"b'RT @Uganetlaw: #UGANET calls for prosecution of perpetrators of #GBV, community interventions to end #GBV, better access to sexual and repr\xe2\x80\xa6'",1387775315867586574,140,2021-04-29 14:26:33,,,en,Twitter Web App,0,10
1757,"b'RT @Uganetlaw: #UGANET calls for prosecution of perpetrators of #GBV, community interventions to end #GBV, better access to sexual and repr\xe2\x80\xa6'",1387775043191595016,140,2021-04-29 14:25:28,,,en,Twitter for Android,0,10
1758,"b'RT @Uganetlaw: #UGANET calls for prosecution of perpetrators of #GBV, community interventions to end #GBV, better access to sexual and repr\xe2\x80\xa6'",1387774952447873038,140,2021-04-29 14:25:06,,,en,Twitter for iPhone,0,10
1759,"b'#UGANET calls for prosecution of perpetrators of #GBV, community interventions to end #GBV, better access to sexual and reproductive health services, implementation of #GBV related laws. \n\nAdd your voice. Make a call to end #GBV. \n\n#HearHerCry \n#UGANET4SocialJustice'",1387774881773785091,266,2021-04-29 14:24:50,,,en,Twitter for Android,16,10
1760,"b'RT @Uganetlaw: Together, we can end #GBV. This is why #UGANET is calling upon all stakeholders to rise up and join the fight against #GBV i\xe2\x80\xa6'",1387774200849608708,140,2021-04-29 14:22:07,,,en,Twitter for iPhone,0,3
1761,"b'RT @wanamdynasty24: #COVID19 brought many issues with it. Poverty, anxiety, mental health issues etc. All these compounded the already exis\xe2\x80\xa6'",1387773888571092996,140,2021-04-29 14:20:53,,,en,Twitter for iPhone,0,5
1762,"b'RT @Nawanyagaglori1: #COVID19 geared the increase in #GBV especially during lockdown where families had to stay together for a long time, m\xe2\x80\xa6'",1387773612757823495,140,2021-04-29 14:19:47,,,en,Twitter for Android,0,5
1763,b'RT @Uganetlaw: This is crucial. Sensitization of the public is important to end #GBV. \n\n@MinofHealthUG @Mglsd_UG\n\n#HearHerCry\n#UGANET4Socia\xe2\x80\xa6',1387773551609004038,140,2021-04-29 14:19:32,,,en,Twitter for Android,0,8
1764,b'RT @Uganetlaw: How do you think #COVID19 contributed to the increase in #GBV cases amongst women and girls?  \n\n@MinofHealthUG @TASOUganda\n@\xe2\x80\xa6',1387773395018866691,140,2021-04-29 14:18:55,,,en,Twitter for Android,0,10
1765,b'RT @DorahNellyK: True! The normalising can also be attributed to the fact that people do not have comprehensive information about the forms\xe2\x80\xa6',1387773325246705669,140,2021-04-29 14:18:38,,,en,Twitter for Android,0,1
1766,b'True! The normalising can also be attributed to the fact that people do not have comprehensive information about the forms of #GBV and the various penalties for such inhumane acts . \n#HearHerCry #UganetForSocialJustice https://t.co/1PuMKumMAn',1387773072791457794,242,2021-04-29 14:17:38,,,en,Twitter for Android,1,1
1767,"b""RT @Uganetlaw: What have you learnt about people's perception on #GBV in your community? Is it reducing or increasing? \n\n#HearHerCry \n#UGAN\xe2\x80\xa6""",1387772986464342031,140,2021-04-29 14:17:18,,,en,Twitter for Android,0,12
1768,"b'RT @DorahNellyK: In my community, people have normalised GBV to an extent that the victims do not go ahead to report due to fear of the rec\xe2\x80\xa6'",1387772868226916352,140,2021-04-29 14:16:50,,,en,Twitter for Android,0,1
1769,"b'RT @wanamdynasty24: #COVID19 brought many issues with it. Poverty, anxiety, mental health issues etc. All these compounded the already exis\xe2\x80\xa6'",1387772797548695562,140,2021-04-29 14:16:33,,,en,Twitter for Android,0,5
1770,"b'RT @CedawPT: GR19 states that by ratifying #CEDAW, States undertake legal obligations to prevent and eliminate #VAW \n\nThe prohibition of #G\xe2\x80\xa6'",1387772365455638530,140,2021-04-29 14:14:50,,,en,Twitter Web App,0,19
1771,"b'RT @Nawanyagaglori1: #COVID19 geared the increase in #GBV especially during lockdown where families had to stay together for a long time, m\xe2\x80\xa6'",1387772360749682692,140,2021-04-29 14:14:49,,,en,Twitter for Android,0,5
1772,b'RT @OwomugishaImmac: @Uganetlaw Social norms and power imbalance continue to be a big driver of #GBV and as #COVID19  hit the world the sit\xe2\x80\xa6',1387772334757515272,140,2021-04-29 14:14:42,,,en,Twitter for Android,0,5
1773,"b'In my community, people have normalised GBV to an extent that the victims do not go ahead to report due to fear of the reception they will have at police or even the community. Fellow Ugandans,  #GBV in all its forms is not okay ! @TASOUganda\n#HearHerCry #UganetForSocialJustice https://t.co/udeWH6qkdg'",1387772321574817792,302,2021-04-29 14:14:39,,,en,Twitter for Android,1,1
1774,b'RT @Uganetlaw: How do you think #COVID19 contributed to the increase in #GBV cases amongst women and girls?  \n\n@MinofHealthUG @TASOUganda\n@\xe2\x80\xa6',1387772312955592712,140,2021-04-29 14:14:37,,,en,Twitter for iPhone,0,10
1775,"b'RT @Nawanyagaglori1: #COVID19 geared the increase in #GBV especially during lockdown where families had to stay together for a long time, m\xe2\x80\xa6'",1387772285273219087,140,2021-04-29 14:14:31,,,en,Twitter for iPhone,0,5
1776,"b'RT @Uganetlaw: Together, we can end #GBV. This is why #UGANET is calling upon all stakeholders to rise up and join the fight against #GBV i\xe2\x80\xa6'",1387772281204711435,140,2021-04-29 14:14:30,,,en,Twitter for Android,0,3
1777,b'RT @Uganetlaw: This is crucial. Sensitization of the public is important to end #GBV. \n\n@MinofHealthUG @Mglsd_UG\n\n#HearHerCry\n#UGANET4Socia\xe2\x80\xa6',1387772254382170119,140,2021-04-29 14:14:23,,,en,Twitter for Android,0,8
