,Tweets,id,lens,date,place,coordinateS,lang,source,likes,retweets
597,b'@samstein That hit piece on KAMALA Harris was vomit. @joyreid @msnbc.@soledasobrien.  A woman of color being controlled by a white male. Can we throw to the trash these crappy white male journalists. SAM STEIN stinks. @politico hit piece again on women of color. #sexism politico',1388141689022394368,279,2021-04-30 14:42:23,,,en,Twitter for iPad,0,0
598,"b'@Chris86767838 I hope fraud like she will be publicly and demonstratively discredited, and justice will prevail on false accusations.\n\n#factsmatter #sexism #stopsexism #stopdescrimination'",1388140619298574336,187,2021-04-30 14:38:08,,,en,Twitter Web App,0,0
599,b'It will be curious to see how many ex @UKLabour \xe2\x80\x98independents\xe2\x80\x99 cross the floor IF they get re-elected. #sandwell \n#fraud #corruption #cse #missingmillions #cronyism #sexism #racism #bullying',1388140293166452741,190,2021-04-30 14:36:50,,,en,Twitter for iPhone,0,0
600,b'@sjb_berlin Keine M\xc3\xa4nner? #sexismuspur No men? #puresexism #sexism #sexismus',1388139278740377602,76,2021-04-30 14:32:49,,,de,Twitter Web App,0,0
601,b'@sjb_berlin Keine M\xc3\xa4nner? #sexismuspur No men? #puresexism #sexism #sexismus',1388139104601317379,76,2021-04-30 14:32:07,,,de,Twitter Web App,0,0
602,b'@freundeskreisv Keine M\xc3\xa4nner? #sexismuspur No men? #puresexism #sexism #sexismus',1388138827966033921,80,2021-04-30 14:31:01,,,de,Twitter Web App,0,0
603,b'@liebig34bleibt Keine M\xc3\xa4nner? #sexismuspur No men? #puresexism #sexism #sexismus',1388138651788455936,80,2021-04-30 14:30:19,,,de,Twitter Web App,0,0
604,b'@AiPBerlin Keine M\xc3\xa4nner? #sexismuspur No men? #puresexism #sexism #sexismus',1388138609757376515,75,2021-04-30 14:30:09,,,de,Twitter Web App,0,0
605,b'@LeilZahra Keine M\xc3\xa4nner? #sexismuspur No men? #puresexism #sexism #sexismus',1388138539968307204,75,2021-04-30 14:29:52,,,de,Twitter Web App,0,0
606,"b""https://t.co/4cYoDHvwbf\n\nThis is going to achieve the square root of jack. People won't be too devastated for four days. People won't stop being scumbags because of this.\n\n#BoycottThePlatform #boycott #socialmediaboycott #kickitout #sport #racism #sexism""",1388130216229355520,254,2021-04-30 13:56:48,,,en,Twitter Web App,0,0
607,"b""RT @ChappyK_Gaming: Today my wife experienced sexism at it's best. She had applied for a job @AlairHomes when she got the call back she was\xe2\x80\xa6""",1388129617446424576,140,2021-04-30 13:54:25,,,en,Twitter for Android,0,1
608,"b""Today my wife experienced sexism at it's best. She had applied for a job @AlairHomes when she got the call back she was told the job is for MEN WITH FAMILIES WILLING TO BUY IN but they had a secretary role to fill in.\n#sexism #equality #womenentrepreneurship #womenempowerment""",1388128122168610823,276,2021-04-30 13:48:29,,,en,Twitter Web App,1,1
609,b'RT @fireraisers: Take this survey about gendered ageism in uk entertainment industry in conjunction with The Cloak of Visibility @SpaceArts\xe2\x80\xa6',1388121128883818497,140,2021-04-30 13:20:41,,,en,Twitter for Android,0,8
610,"b""@FinancialTimes Wait....you aren't suggesting #misogyny and #sexism is still with us here in the west are you?  Ignoring my sarcasm let me say good for her.""",1388115839270981633,156,2021-04-30 12:59:40,,,en,TweetDeck,0,0
611,b'@Linn_FPL Well said Linn  no room for #sexism support you 100%',1388108882342551552,62,2021-04-30 12:32:02,,,en,Twitter for iPhone,1,0
612,b'RT @fireraisers: Take this survey about gendered ageism in uk entertainment industry in conjunction with The Cloak of Visibility @SpaceArts\xe2\x80\xa6',1388108549478309892,140,2021-04-30 12:30:42,,,en,Twitter Web App,0,8
613,"b""@HSBC_UK Please do explain why the add'n of my husband to my account (as 2ndary) means his name now goes first? The DR on the acct (and the primary acct holder) is me! #sexism #equality""",1388105113772888064,185,2021-04-30 12:17:03,,,en,Twitter Web App,0,0
614,"b'It\xe2\x80\x99s funny seeing the #Leftist #troll trying to justify his #racism, #sexism, #bigotry.'",1388102637929734144,87,2021-04-30 12:07:13,,,en,Twitter for iPhone,1,0
615,b'My main memory of the 80s was girls with short hair being mistaken for boys and boys with long hair being mistaken for girls #gender #sexism https://t.co/4yhuKV8fpX',1388102290624720899,164,2021-04-30 12:05:50,,,en,Twitter for iPhone,0,0
616,b'Some practical tips on confronting everyday casual #sexism https://t.co/PCMk08d3Oo',1388100017689407489,82,2021-04-30 11:56:48,,,en,Twitter for Android,3,0
617,b'RT @fireraisers: Take this survey about gendered ageism in uk entertainment industry in conjunction with The Cloak of Visibility @SpaceArts\xe2\x80\xa6',1388083381657866245,140,2021-04-30 10:50:42,,,en,Twitter for iPhone,0,8
618,"b'Errr because protesting a shytebag fundamentalist regime is not morally wrong, Dominic. Quite the opposite, in fact!\n\nJFC what a comprehension #FAIL! Look up the word ""innocent""! Read it &amp; understand it\xf0\x9f\x99\x84\n\n#NazaninZaghariRatcliffe #NazaninZaghari #Nazanin #Sexism #MeToo  #Iran https://t.co/jAbyHAD49Q'",1388068898063495168,304,2021-04-30 09:53:09,,,en,Twitter Web App,0,0
619,b'RT @fireraisers: Take this survey about gendered ageism in uk entertainment industry in conjunction with The Cloak of Visibility @SpaceArts\xe2\x80\xa6',1388066491858305030,140,2021-04-30 09:43:35,,,en,Twitter for iPhone,0,8
620,b'Take this survey about gendered ageism in uk entertainment industry in conjunction with The Cloak of Visibility @SpaceArtsCentre #sexism #ageism #FridayVibes \n\nGendered Ageism in the UK Entertainment Industries https://t.co/PdiGKGHhu2 https://t.co/2ybcABdgeN',1388062339707015168,258,2021-04-30 09:27:05,,,en,Twitter for Android,0,0
621,"b""RT @DingaBelle: \xf0\x9f\x91\x8b\xf0\x9f\x91\x87Agreed #50sWomen have NEVER had #Equality (&amp; it can't be backdated)\xf0\x9f\x91\x87just #Patriarchy #Misogyny #Discrimination #Sexism #A\xe2\x80\xa6""",1388060536785485827,144,2021-04-30 09:19:55,,,en,Twitter for Android,0,20
622,"b""RT @CollectiveShout: Read more about the failures of ad industry self regulation - and why we're calling for a new system \xe2\xac\x87\xef\xb8\x8f\nhttps://t.co/V\xe2\x80\xa6""",1388059504743378944,140,2021-04-30 09:15:49,,,en,Twitter for iPhone,0,3
623,"b""RT @CollectiveShout: .@Ad_Standards still doesn't grasp the harms of #objectification \n\nRead more \xe2\xac\x87\xef\xb8\x8f\nhttps://t.co/zHpDtxtO8z\n\n#WomenNotObje\xe2\x80\xa6""",1388059493192196103,140,2021-04-30 09:15:46,,,en,Twitter for iPhone,0,2
624,"b'RT @CollectiveShout: Ad industry self regulation aids serial offender @HoneyBirdette, harms women + girls:\n \n- 7 years\n- 110 #HoneyBirdette\xe2\x80\xa6'",1388059437345169408,140,2021-04-30 09:15:33,,,en,Twitter for iPhone,0,6
625,b'RT @SaddlerSue: #50sWomen-A lifetime of: \n#Inequality\n#Discrimination\n#Sexism\n#LessOpportunities\n#GrotesqueDisadvantages\n\nRobbed &amp; Abandone\xe2\x80\xa6',1388052569998626816,144,2021-04-30 08:48:16,,,en,Twitter for iPad,0,21
626,"b'RT @CollectiveShout: Ad industry self regulation aids serial offender @HoneyBirdette, harms women + girls:\n \n- 7 years\n- 110 #HoneyBirdette\xe2\x80\xa6'",1388046695825432576,140,2021-04-30 08:24:55,,,en,Twitter for iPhone,0,6
627,"b""RT @CollectiveShout: Read more about the failures of ad industry self regulation - and why we're calling for a new system \xe2\xac\x87\xef\xb8\x8f\nhttps://t.co/V\xe2\x80\xa6""",1388044558026428421,140,2021-04-30 08:16:25,,,en,Twitter for iPhone,0,3
628,"b""RT @CollectiveShout: .@Ad_Standards still doesn't grasp the harms of #objectification \n\nRead more \xe2\xac\x87\xef\xb8\x8f\nhttps://t.co/zHpDtxtO8z\n\n#WomenNotObje\xe2\x80\xa6""",1388044543476436997,140,2021-04-30 08:16:22,,,en,Twitter for iPhone,0,2
629,"b'RT @CollectiveShout: Ad industry self regulation aids serial offender @HoneyBirdette, harms women + girls:\n \n- 7 years\n- 110 #HoneyBirdette\xe2\x80\xa6'",1388043674148249600,140,2021-04-30 08:12:55,,,en,Twitter for iPhone,0,6
630,b'@ColumbiaRecords are you trash cavemen going to tell everyone that @LittleMix new Single is out with the MV or are you still sitting in the chair and try to sabotage them? We know what the fuck is going on let them go they deserve better! #COLUMBIA #SEXIST #SEXISM #WOMEN #POWER',1388043669689745410,278,2021-04-30 08:12:54,,,en,Twitter for iPhone,0,0
631,b'RT @fireraisers: Take this survey about gendered ageism in uk entertainment industry in conjunction with The Cloak of Visibility @SpaceArts\xe2\x80\xa6',1388040429782847491,140,2021-04-30 08:00:01,,,en,Twitter for Android,0,8
632,"b'@ripx4nutmeg We will get told that, because 100% of men are not perverts, we have to let the perverts watch us undress\n #misogyny #abuseofpower #sexism'",1388039774225719298,151,2021-04-30 07:57:25,,,en,Twitter for iPhone,20,0
633,"b""RT @DingaBelle: \xf0\x9f\x91\x8b\xf0\x9f\x91\x87Agreed #50sWomen have NEVER had #Equality (&amp; it can't be backdated)\xf0\x9f\x91\x87just #Patriarchy #Misogyny #Discrimination #Sexism #A\xe2\x80\xa6""",1388038028954853376,144,2021-04-30 07:50:29,,,en,Twitter for Android,0,20
634,b'@nisalatp @Cats1st_ @Na_na_Ba_Nana if we discuss ...for which Factors might it be?\n#misogyny #women #patriarchy #srilanka #sexism',1388037636053471232,129,2021-04-30 07:48:55,,,en,Twitter for Android,0,0
635,b'RT @fireraisers: Take this survey about gendered ageism in uk entertainment industry in conjunction with The Cloak of Visibility @SpaceArts\xe2\x80\xa6',1388037562086957061,140,2021-04-30 07:48:37,,,en,Twitter for Android,0,8
636,b'Take this survey about gendered ageism in uk entertainment industry in conjunction with The Cloak of Visibility @SpaceArtsCentre #sexism #ageism #FridayVibes \n\nGendered Ageism in the UK Entertainment Industries https://t.co/KFMYyiMNXN https://t.co/d7cSAbZ6ws',1388037279755689991,258,2021-04-30 07:47:30,,,en,Buffer,12,8
637,"b""RT @CollectiveShout: Read more about the failures of ad industry self regulation - and why we're calling for a new system \xe2\xac\x87\xef\xb8\x8f\nhttps://t.co/V\xe2\x80\xa6""",1388035008883949574,140,2021-04-30 07:38:29,,,en,Twitter Web App,0,3
638,"b""Read more about the failures of ad industry self regulation - and why we're calling for a new system \xe2\xac\x87\xef\xb8\x8f\nhttps://t.co/VMAmHxKKMw\n\n#WomenNotObjects #objectification #HoneyBirdette @HoneyBirdette #sexism #sexualharassment @Ad_Standards @AANA_says @champs_change""",1388026168285143041,258,2021-04-30 07:03:21,,,en,Twitter Web App,2,3
639,"b"".@Ad_Standards still doesn't grasp the harms of #objectification \n\nRead more \xe2\xac\x87\xef\xb8\x8f\nhttps://t.co/zHpDtxtO8z\n\n#WomenNotObjects #EndSexploitation @HoneyBirdette #sexism #sexualharassment @AANA_says @champs_change https://t.co/jEDySynYVA""",1388026165282021378,230,2021-04-30 07:03:20,,,en,Twitter Web App,2,2
640,"b'Ad industry self regulation aids serial offender @HoneyBirdette, harms women + girls:\n \n- 7 years\n- 110 #HoneyBirdette porn style ads reviewed by @Ad_Standards\n- 45 found in breach of ad ethics code @AANA_says\n\n#sexism #sexualharassment #WomenNotObjects #EndSexploitation https://t.co/sj9KzhjZcm'",1388026150232879107,295,2021-04-30 07:03:17,,,en,Twitter Web App,9,6
641,"b""RT @DingaBelle: \xf0\x9f\x91\x8b\xf0\x9f\x91\x87Agreed #50sWomen have NEVER had #Equality (&amp; it can't be backdated)\xf0\x9f\x91\x87just #Patriarchy #Misogyny #Discrimination #Sexism #A\xe2\x80\xa6""",1388023057378385922,144,2021-04-30 06:50:59,,,en,Twitter for iPhone,0,20
642,"b""RT @DingaBelle: \xf0\x9f\x91\x8b\xf0\x9f\x91\x87Agreed #50sWomen have NEVER had #Equality (&amp; it can't be backdated)\xf0\x9f\x91\x87just #Patriarchy #Misogyny #Discrimination #Sexism #A\xe2\x80\xa6""",1388019480106778624,144,2021-04-30 06:36:46,,,en,Twitter for Android,0,20
643,b'Girlpower #captain #sexism #Equality well said. https://t.co/W1xzxBdtb0',1388018500615249920,71,2021-04-30 06:32:53,,,en,Twitter for iPhone,0,0
644,"b""RT @DingaBelle: \xf0\x9f\x91\x8b\xf0\x9f\x91\x87Agreed #50sWomen have NEVER had #Equality (&amp; it can't be backdated)\xf0\x9f\x91\x87just #Patriarchy #Misogyny #Discrimination #Sexism #A\xe2\x80\xa6""",1388016336433987584,144,2021-04-30 06:24:17,,,en,Twitter for iPhone,0,20
645,b'Horrific #pandemicpatriarchy #WhiteSupremacy #sexism #AbolishPolice #DecriminalizeSexWork @monaeltahawy https://t.co/f8jEzNVfrm',1388016000445075459,127,2021-04-30 06:22:57,,,es,Twitter Web App,0,0
646,b'RT @Pratiks60926241: #womenempowerment\xc2\xa0#diversity\xc2\xa0\n#inclusionmatters\xc2\xa0\xc2\xa0#womencommunity\n#genderequality\xc2\xa0#womeninmarketing\xc2\xa0#womenintech\xc2\xa0#nonbi\xe2\x80\xa6',1388014910429437954,140,2021-04-30 06:18:37,,,und,_EmmaBot,0,2
647,b'RT @Pratiks60926241: #womenempowerment\xc2\xa0#diversity\xc2\xa0\n#inclusionmatters\xc2\xa0\xc2\xa0#womencommunity\n#genderequality\xc2\xa0#womeninmarketing\xc2\xa0#womenintech\xc2\xa0#nonbi\xe2\x80\xa6',1388005387769581570,140,2021-04-30 05:40:46,,,und,Twitter Web App,0,2
648,b'#womenempowerment\xc2\xa0#diversity\xc2\xa0\n#inclusionmatters\xc2\xa0\xc2\xa0#womencommunity\n#genderequality\xc2\xa0#womeninmarketing\xc2\xa0#womenintech\xc2\xa0#nonbinary\xc2\xa0#lgbtqia\xc2\xa0#periodtalk\xc2\xa0#sexism\xc2\xa0#misogyny\xc2\xa0#metoo\xc2\xa0#feminist\n#womensequalityday\n#diversityandinclusion\n#equality\xe2\x80\xa6https://t.co/PKOiZj19al https://t.co/VS4ivQMTTo',1388005307759091712,278,2021-04-30 05:40:27,,,und,LinkedIn,1,2
649,"b""RT @DingaBelle: \xf0\x9f\x91\x8b\xf0\x9f\x91\x87Agreed #50sWomen have NEVER had #Equality (&amp; it can't be backdated)\xf0\x9f\x91\x87just #Patriarchy #Misogyny #Discrimination #Sexism #A\xe2\x80\xa6""",1387998058730991616,144,2021-04-30 05:11:39,,,en,Twitter for iPhone,0,20
650,"b""Happy #WomensHistoryMonth Let's Uplift Women Everyday of the Year!! Video/Short Film https://t.co/H2s0bcRxBR &lt; Dedicated to Women fighting Everyday for Respect against #Sexism, #Violence #Oppression #MeToo @ADopefemaleMC @SanQuinn @HipHopCongress @RDVpromo""",1387979286355890178,259,2021-04-30 03:57:03,,,en,FanBridge,0,0
651,b'RT @NikkiTeeuw: There is something seriously sick in Australian society when it comes to the treatment of women. God forbid they have a voi\xe2\x80\xa6',1387963234573971457,140,2021-04-30 02:53:16,,,en,Twitter for iPhone,0,3
652,"b""@Rachael07384347 @MyFirstCousin #sexism and #misogyny. \nThe men of Australia weren't man enough to share the power ....#auspol""",1387947318666612737,126,2021-04-30 01:50:02,,,en,Twitter Web App,6,0
653,b'RT @SpirosMargaris: How #Sexism \n\nIs #Coded Into the #Tech Industry \n\nhttps://t.co/EQ2gmNThIC #fintech #womenintech @adriandaub @thenation\xe2\x80\xa6',1387928958344339460,139,2021-04-30 00:37:04,,,en,friendly fem tech bot,0,16
654,b'RT @SpirosMargaris: How #Sexism \n\nIs #Coded Into the #Tech Industry \n\nhttps://t.co/EQ2gmNThIC #fintech #womenintech @adriandaub @thenation\xe2\x80\xa6',1387928935921451009,139,2021-04-30 00:36:59,,,en,Twitter Web App,0,16
655,b'RT @DoryReality: @patrickharvie We have been dealing with misogyny for thousands of years. No matter how much education you give some men t\xe2\x80\xa6',1387926904364142592,140,2021-04-30 00:28:55,,,en,Twitter Web App,0,2
656,"b""@MsCharlotteWWE Maybe if you weren't so blatantly #sexist you wouldn't get trolled as much. #sexism #boycottcharlotteflair #FemiNazi #stickfigure""",1387920454573297668,145,2021-04-30 00:03:17,,,en,Twitter for Android,0,0
657,"b'Cause treating it requires proper resources like accessibility to #healthcare, the fall of #capitalism, fixing our #racism and #sexism problem, and removing money and power from government and #bigpharma. Who\xe2\x80\x99s going to do that? https://t.co/P1bvyjXCmA'",1387919228276117506,252,2021-04-29 23:58:24,,,en,Twitter for iPhone,0,0
658,b'@ColumbiaRecords SUPPORT YOUR ARTISTS!!! @LittleMix deserves better!!! #RESPECTLITTLEMIX #SEXISM #SUPPORTWOMEN',1387918777594044417,110,2021-04-29 23:56:37,,,en,Twitter for iPhone,0,0
659,b'@ColumbiaRecords is obviously sabotaging Little Mix. They made the physical album of confetti unavailable in the US and are NOT promoting them any time soon. You do everything not letting them succeed in America.SHAME ON YOU #RESPECTLITTLEMIX #SEXISM #SUPPORTWOMEN #SUPPORTARTISTS',1387917907443728390,280,2021-04-29 23:53:10,,,en,Twitter for iPhone,0,0
660,"b""RT @DingaBelle: \xf0\x9f\x91\x8b\xf0\x9f\x91\x87Agreed #50sWomen have NEVER had #Equality (&amp; it can't be backdated)\xf0\x9f\x91\x87just #Patriarchy #Misogyny #Discrimination #Sexism #A\xe2\x80\xa6""",1387917374309998594,144,2021-04-29 23:51:02,,,en,Twitter for Android,0,20
661,"b'\xe2\x80\x98Sexual predator\xe2\x80\x99: actor Noel Clarke accused of groping, harassment and bullying by 20 women https://t.co/qjxmNRaC33 @PSYCHICTWINS #Predictions2021 #Harassment #SexualMisconduct #Scandal #Abuse #SexualHarassment #Groping #Sexism #MeToo'",1387916609411555334,235,2021-04-29 23:48:00,,,en,Twitter for Android,1,0
662,b'@patrickharvie We have been dealing with misogyny for thousands of years. No matter how much education you give some men they can\xe2\x80\x99t let go of their hatred for women #WomensRightsAreHumanRights \n#Patriarchy #sexism #misogyny',1387900551216701440,223,2021-04-29 22:44:12,,,en,Twitter for iPhone,5,2
663,"b'RT @EuropeanWomen: Women and girls across Europe cannot wait any longer for equality. \n \nEradicating the prevalence of #sexism, openly exhi\xe2\x80\xa6'",1387895572628127749,140,2021-04-29 22:24:25,,,en,Twitter Web App,0,5
664,"b""It is so hard being a woman in a man's world.\nIt's fucking hard and cruel.\n#discrimination\n#sexism\n#womenintheworldofwork\n#womendestroyingotherwomen\n#equality is not for tomorrow \xf0\x9f\x98\xa3""",1387889932744675328,180,2021-04-29 22:02:00,,,en,Twitter for Android,0,0
665,b'Stepping on the shoulders of giants... (1971) #genderstudies #bioanthropology #sexism #womeninscience https://t.co/HY4uoexSVe',1387880916173918209,125,2021-04-29 21:26:10,,,en,Twitter for Android,1,0
666,"b'RT @RoblemVR: Researchers are finding that, #SiliconValley firms are rife with #inequalities that ultimately sort employees into those whos\xe2\x80\xa6'",1387880152156315652,140,2021-04-29 21:23:08,,,en,friendly fem tech bot,0,1
667,"b'Researchers are finding that, #SiliconValley firms are rife with #inequalities that ultimately sort employees into those whose work counts more and those whose work counts less.\n\nHow #Sexism Is Coded Into the #Tech #Industry https://t.co/CtzTL5b3pN #WomenInTech https://t.co/zAahlzVzql'",1387880129192472576,285,2021-04-29 21:23:03,,,en,Buffer,2,1
668,"b'RT @IIMHL: We held the second meeting our #international #women #leaders group last night. An inspiring session, but also a reminder of the\xe2\x80\xa6'",1387876006854279169,140,2021-04-29 21:06:40,,,en,Twitter for iPhone,0,1
669,"b'RT @astro_roamer: Living globally and surviving academia gets you immune to #xenophobia, #sexism, #nepotism #Mansplaining and all kinds of\xe2\x80\xa6'",1387870646403846148,139,2021-04-29 20:45:22,,,en,womeninstemSA,0,1
670,b'Pleased to share my blog post highlighting areas where I found #ageism in my research and providing suggestions for employers to help reduce it. \xc2\xa0#agediscrimination\xc2\xa0#sexism #genderedageism #ableism #olderworkers #diversity #inclusion #agefriendly https://t.co/PzvmGmWMGQ',1387865687616540674,270,2021-04-29 20:25:39,,,en,Twitter for iPhone,5,0
671,b'RT @SaddlerSue: #50sWomen-A lifetime of: \n#Inequality\n#Discrimination\n#Sexism\n#LessOpportunities\n#GrotesqueDisadvantages\n\nRobbed &amp; Abandone\xe2\x80\xa6',1387852555049480197,144,2021-04-29 19:33:28,,,en,Twitter for Android,0,21
672,b'RT @SaddlerSue: #50sWomen-A lifetime of: \n#Inequality\n#Discrimination\n#Sexism\n#LessOpportunities\n#GrotesqueDisadvantages\n\nRobbed &amp; Abandone\xe2\x80\xa6',1387848574101336068,144,2021-04-29 19:17:39,,,en,Twitter for Android,0,21
673,b'IMO the #racism is tied to the #sexism in the #Geosciences profession. https://t.co/1eA6xMB8Nq',1387848499572535297,94,2021-04-29 19:17:21,,,en,Twitter for Android,0,0
674,"b""Crushing on Marvina Newton. Be an #ally, speak up against #sexism and #racism... 'We are women, we stand united' #KilltheBill \xe2\x9c\x8a\xf0\x9f\x8f\xbd https://t.co/YB9GRvi6po""",1387846218575978499,152,2021-04-29 19:08:18,,,en,Twitter for Android,1,1
675,"b""RT @DingaBelle: \xf0\x9f\x91\x8b\xf0\x9f\x91\x87Agreed #50sWomen have NEVER had #Equality (&amp; it can't be backdated)\xf0\x9f\x91\x87just #Patriarchy #Misogyny #Discrimination #Sexism #A\xe2\x80\xa6""",1387839122379886597,144,2021-04-29 18:40:06,,,en,Twitter for iPhone,0,20
676,"b""RT @DingaBelle: \xf0\x9f\x91\x8b\xf0\x9f\x91\x87Agreed #50sWomen have NEVER had #Equality (&amp; it can't be backdated)\xf0\x9f\x91\x87just #Patriarchy #Misogyny #Discrimination #Sexism #A\xe2\x80\xa6""",1387838678362361858,144,2021-04-29 18:38:20,,,en,Twitter for iPad,0,20
677,b'@MsCharlotteWWE You are part of the problem with your #sexist views. #sexism #boycottcharlotteflair #stickfigure #cosmedicsurgery',1387836788522340355,129,2021-04-29 18:30:49,,,en,Twitter for Android,0,0
678,b'RT @do_kinder: @BRAINCURES @ChangingSTEMM @GelarehDarabi @ScientistFemale @erinmaochu @EmmanuelAdukwu @NicolaRollock @jazzmanahn @awmackenz\xe2\x80\xa6',1387836209616011268,140,2021-04-29 18:28:31,,,en,friendly fem tech bot,0,35
679,b'RT @do_kinder: @BRAINCURES @ChangingSTEMM @GelarehDarabi @ScientistFemale @erinmaochu @EmmanuelAdukwu @NicolaRollock @jazzmanahn @awmackenz\xe2\x80\xa6',1387836204301885446,140,2021-04-29 18:28:30,,,en,Twitter for iPad,0,18
680,b'RT @do_kinder: @BRAINCURES @ChangingSTEMM @GelarehDarabi @ScientistFemale @erinmaochu @EmmanuelAdukwu @NicolaRollock @jazzmanahn @awmackenz\xe2\x80\xa6',1387836187361128454,140,2021-04-29 18:28:26,,,en,Twitter for iPad,0,35
681,"b'Living globally and surviving academia gets you immune to #xenophobia, #sexism, #nepotism #Mansplaining and all kinds of #exclusionism \xf0\x9f\x98\x86\xf0\x9f\x98\x9c  #WomenInSTEM  #LetYourSuccessDoTheTalking \xf0\x9f\x98\x8e\xf0\x9f\xa4\x98'",1387827251790577665,183,2021-04-29 17:52:56,,,en,Twitter Web App,23,1
682,"b""RT @DingaBelle: \xf0\x9f\x91\x8b\xf0\x9f\x91\x87Agreed #50sWomen have NEVER had #Equality (&amp; it can't be backdated)\xf0\x9f\x91\x87just #Patriarchy #Misogyny #Discrimination #Sexism #A\xe2\x80\xa6""",1387823807839232000,144,2021-04-29 17:39:14,,,en,Twitter Web App,0,20
683,"b""RT @DingaBelle: \xf0\x9f\x91\x8b\xf0\x9f\x91\x87Agreed #50sWomen have NEVER had #Equality (&amp; it can't be backdated)\xf0\x9f\x91\x87just #Patriarchy #Misogyny #Discrimination #Sexism #A\xe2\x80\xa6""",1387821144900833281,144,2021-04-29 17:28:40,,,en,Twitter for iPhone,0,20
684,"b'Hey all! Here\'s a post you might\'ve missed! Read about....""Dear Democrats, We Need To Talk About Sexism.""  https://t.co/ifBfuwA9HP #DNC #Sexism #Vote2020 #Primary2020 #VoteBlue'",1387820211244576777,176,2021-04-29 17:24:57,,,en,Penname,0,0
685,"b'\xe2\x80\x9cMichel was next to Von der Leyen and realized the situation, and it would have been up to him to speak up. &lt;..&gt; He could have changed the situation. Equality also means that men do not only see discrimination, but also act against it.\xe2\x80\x9d #sexism #sofagate https://t.co/qJMB3pejvR'",1387819347616444417,284,2021-04-29 17:21:31,,,en,Twitter for iPhone,1,0
686,"b'@Merk_Skills @easybreezygamer Male comedians also \xe2\x80\x9cpunch up\xe2\x80\x9d to men. Watch a few comic specials by people like Trevor Noah, Bo Burnham, Patton Oswalt, etc. They also acknowledge the damage done by sexism and \xe2\x80\x9cpunch up.\xe2\x80\x9d #comedy #sexism #TrevorNoah #PattonOswalt #boburnham #parody #PunchUp'",1387807304536428549,289,2021-04-29 16:33:40,,,en,Twitter for iPhone,1,0
687,"b""@BBGRichie oh no ... so one of Blur's best records is off the play list #sexism""",1387805361806135307,79,2021-04-29 16:25:57,,,en,Twitter Web App,0,0
688,"b'Did you hear about the female European Commission president Ursula von der Leyen?  When she arrived she found the her two male colleagues had taken the two central seats, relegating her to a couch on the side of the room. \n#sexism #BreakingBarriers \n https://t.co/AmXO0RGF8I'",1387804815980437517,274,2021-04-29 16:23:46,,,en,Twitter Web App,0,0
689,"b'Working in the same place as your partner does have its downsides, especially if you\xe2\x80\x99re female. If my boss talks about my pay with him again I\xe2\x80\x99m gonna kick off. I\xe2\x80\x99m quite capable of understanding my payslip ffs #Mansplaining #sexism'",1387803652782444548,232,2021-04-29 16:19:09,,,en,Twitter for iPhone,0,0
690,"b'This is typical ... assign a woman to deal with the mess men have created.  For the last time (yeah I know far too optimistic) sexual assault/harassment is not ""a woman\'s issue.""  It is everyone\'s issue.  #misogyny #sexism https://t.co/D2bkpmC7kB'",1387797560836960269,246,2021-04-29 15:54:57,,,en,Twitter Web App,4,0
691,"b'Aside from alcohol, toxic masculinity also plays a role on violence toward women. \n#ToxicMasculinity #Sexism #DomesticViolence #SexualAbuse #Equality #LibertyLaw\nhttps://t.co/QoiHOsiEWF'",1387797258960130049,185,2021-04-29 15:53:45,,,en,Twitter for Android,0,0
692,"b""#know your #history and you will #know what is #happening #now im watching it on tv atm. in #america one side #stealing from the other. they do it to each other but 'the left' is extremely #worse. the rights only faults is christianity and #sexism. left has way more issues https://t.co/oq6YkZ878R""",1387789501729185792,297,2021-04-29 15:22:55,,,en,Twitter Web App,0,0
693,b'It will be live-streamed and is open to all so please mark this in your calendar and follow the event to mark the 10th anniversary of the #IstanbulConvention in the morning session and to find out about the CoE  standards on #sexism in the afternoon. Lots of interesting speakers! https://t.co/lcnI4N3Bp2',1387784708025724942,304,2021-04-29 15:03:52,,,en,Twitter for iPhone,1,0
694,"b""RT @SaddlerSue: \xf0\x9f\x92\xa5\xc2\xa348k Stolen by Govt from #50sWomen =6 years SP @BorisJohnson\n\nEffects:\n\xf0\x9f\x92\xa5Partner suffers too\n\xf0\x9f\x92\xa5No 'Nanny Duties' \n\xf0\x9f\x92\xa5No Charit\xe2\x80\xa6""",1387769530370383875,140,2021-04-29 14:03:34,,,en,Twitter for Android,0,29
695,b'RT @SaddlerSue: #50sWomen-A lifetime of: \n#Inequality\n#Discrimination\n#Sexism\n#LessOpportunities\n#GrotesqueDisadvantages\n\nRobbed &amp; Abandone\xe2\x80\xa6',1387769348568358916,144,2021-04-29 14:02:50,,,en,Twitter for Android,0,21
696,"b""RT @DingaBelle: \xf0\x9f\x91\x8b\xf0\x9f\x91\x87Agreed #50sWomen have NEVER had #Equality (&amp; it can't be backdated)\xf0\x9f\x91\x87just #Patriarchy #Misogyny #Discrimination #Sexism #A\xe2\x80\xa6""",1387767535181959169,144,2021-04-29 13:55:38,,,en,Twitter Web App,0,20
